transcript_id	C4_R1	C4_R2	C4_R3	C3_R1	C3_R2	C3_R3	transcript_length	gene_id	HGNC symbol
ENST00000361236	110.68846925660323	96.85933602925151	89.85805796518673	110.75544786905152	63.138315572127	61.69642203796195	3321	ENSG00000152558	TMEM123
ENST00000398136	110.68846925660323	96.85933602925151	89.85805796518673	110.75544786905152	63.138315572127	61.69642203796195	3304	ENSG00000152558	TMEM123
ENST00000377970	110.68846925660323	82.55057047947571	99.96708948627024	139.46982324250934	80.20272518621537	83.2184297256231	2351	ENSG00000136997	MYC
ENST00000580261	110.68846925660323	167.30248950507078	163.99095578646583	112.12279907731143	216.71800209892237	272.6120973770412	614	ENSG00000265681	RPL17
ENST00000304800	110.68846925660323	104.56405594066923	116.81547535474274	134.00041840946975	138.22171787411585	124.82764458843465	776	ENSG00000168701	TMEM208
ENST00000322428	110.68846925660323	86.9532675717144	71.8864463721494	73.83696524603435	61.43187461071816	68.87042460051568	1715	ENSG00000179632	MAF1
ENST00000228938	109.38625197123142	55.033713652983806	61.777414851065885	876.472124494593	2143.2898475295	2185.201180553862	694	ENSG00000111341	MGP
ENST00000271628	109.38625197123142	86.9532675717144	76.37934927040874	79.30637007907393	87.02848903185074	73.1748261380479	1544	ENSG00000143368	SF3B4
ENST00000299855	109.38625197123142	60.53708501828219	64.02386630019555	42.38788745605676	59.72543364930933	57.39202050042972	1822	ENSG00000149968	MMP3
ENST00000000412	109.38625197123142	86.9532675717144	97.72063803714059	120.3269063268708	68.2576384563535	50.21801793787602	2450	ENSG00000003056	M6PR
ENST00000278422	109.38625197123142	86.9532675717144	95.4741865880109	105.28604303601195	73.37696134058001	74.60962665055864	1645	ENSG00000213593	TMX2
ENST00000246747	109.38625197123142	125.47686712880311	104.4599923845296	90.2451797451531	139.9281588355247	123.3928440759239	932	ENSG00000213465	ARL2
ENST00000285279	109.38625197123142	112.26877585208696	86.48838079149225	142.20452565902912	100.68001672312144	144.91485176358503	2939	ENSG00000154978	VOPP1
ENST00000509534	109.38625197123142	94.65798748313216	43.80580325802854	65.63285799647497	112.6251034529833	61.69642203796195	1714	ENSG00000120725	SIL1
ENST00000334527	109.38625197123142	63.83910783746122	51.66838332998237	136.73512082598953	158.69900941102193	133.4364476634991	2352	ENSG00000166579	NDEL1
ENST00000304658	109.38625197123142	108.96675303290795	28.080643114120853	83.40842370385361	97.26713480030375	47.34841691285453	4537	ENSG00000169180	XPO6
ENST00000521604	109.38625197123142	83.65124475253539	90.98128368975158	97.08193578645258	90.4413709546684	71.74002562553714	2777	ENSG00000187735	TCEA1
ENST00000500450	109.38625197123142	117.77214721738534	160.62127861277128	129.89836478469007	124.57019018284515	91.82723280068755	1516	ENSG00000169714	CNBP
ENST00000445690	109.38625197123142	61.63775929134187	40.43612608433403	117.59220391035102	66.55119749494467	47.34841691285453	3359	ENSG00000140859	KIFC3
ENST00000455882	109.38625197123142	119.9734957635047	92.10450941431641	92.97988216167289	73.37696134058001	76.04442716306939	1543	ENSG00000227715	HLA-A
ENST00000394586	109.38625197123142	114.47012439820632	129.17095832495593	154.5106865333682	156.9925684496131	169.3064604762677	3559	ENSG00000033170	FUT8
ENST00000359308	109.38625197123142	137.58428413245954	129.17095832495593	121.6942575351307	104.0928986459391	83.2184297256231	2709	ENSG00000196419	XRCC6
ENST00000331134	108.08403468585963	66.04045638358058	56.16128622824171	117.59220391035102	58.01899268790048	53.087618962897494	4381	ENSG00000182446	NPLOC4
ENST00000490996	108.08403468585963	132.08091276716115	89.85805796518673	91.612530953413	80.20272518621537	68.87042460051568	655	ENSG00000136240	KDELR2
ENST00000326005	108.08403468585963	84.75191902559506	30.327094563250526	120.3269063268708	126.276631144254	74.60962665055864	1934	ENSG00000180304	OAZ2
ENST00000375784	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000213719	CLIC1
ENST00000400052	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000206394	CLIC1
ENST00000418285	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000226417	CLIC1
ENST00000422167	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000226248	CLIC1
ENST00000425464	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000223639	CLIC1
ENST00000456863	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000226651	CLIC1
ENST00000457485	108.08403468585963	119.9734957635047	139.27998984603946	95.71458457819269	71.6705203791712	87.52283126315533	1254	ENSG00000230685	CLIC1
ENST00000368069	108.08403468585963	122.17484430962405	56.16128622824171	135.36776961772964	88.73492999325956	80.34882870060162	4664	ENSG00000122218	COPA
ENST00000592623	108.08403468585963	175.0072094164885	140.4032155706043	151.77598411684835	245.72749844287264	186.52406662639663	873	ENSG00000115268	RPS15
ENST00000301788	108.08403468585963	119.9734957635047	138.15676412147462	97.08193578645258	129.6895130670717	150.65405381362805	791	ENSG00000168002	POLR2G
ENST00000613280	108.08403468585963	149.69170113611597	77.50257499497357	128.53101357643015	116.03798537580099	86.08803075064459	2981	ENSG00000273761	DDX24
ENST00000309366	108.08403468585963	104.56405594066923	80.87225216866807	71.10226282951456	68.2576384563535	78.91402818809087	574	ENSG00000173486	FKBP2
ENST00000438793	108.08403468585963	92.4566389370128	93.22773513888124	103.91869182775204	85.3220480704419	106.17523792579499	3990	ENSG00000145730	PAM
ENST00000534405	108.08403468585963	50.6310165607451	62.90064057563072	129.89836478469007	87.02848903185074	80.34882870060162	2446	ENSG00000166311	SMPD1
ENST00000590247	108.08403468585963	125.47686712880311	138.15676412147462	68.36756041299476	127.98307210566283	93.26203331319832	603	ENSG00000105185	PDCD5
ENST00000319622	108.08403468585963	83.65124475253539	78.6258007195384	101.18398941123226	109.21222153016562	107.61003843830574	2717	ENSG00000067225	PKM
ENST00000638088	108.08403468585963	78.147873387237	70.76322064758456	99.81663820297236	56.31255172649165	54.522419475408235	5030	ENSG00000173852	DPY19L1
ENST00000360079	108.08403468585963	102.36270739454987	83.11870361779773	62.89815557995519	59.72543364930933	81.78362921311236	2122	ENSG00000196419	XRCC6
ENST00000229390	106.78181740048781	81.44989620641603	89.85805796518673	113.49015028557133	42.66102403522095	64.56602306298343	1152	ENSG00000111786	SRSF9
ENST00000258418	106.78181740048781	64.9397821105209	76.37934927040874	95.71458457819269	63.138315572127	67.43562408800493	3829	ENSG00000135932	CAB39
ENST00000264265	106.78181740048781	171.70518659730948	202.18063042167017	103.91869182775204	109.21222153016562	120.52324305090242	1071	ENSG00000079257	LXN
ENST00000277165	106.78181740048781	73.7451762949983	78.6258007195384	105.28604303601195	56.31255172649165	27.261209737704117	5160	ENSG00000048828	FAM120A
ENST00000286201	106.78181740048781	73.7451762949983	64.02386630019555	82.04107249559372	87.02848903185074	84.65323023813384	4587	ENSG00000155760	FZD7
ENST00000354497	106.78181740048781	95.75866175619183	97.72063803714059	72.46961403777446	54.60611076508281	57.39202050042972	1407	ENSG00000133318	RTN3
ENST00000379751	106.78181740048781	52.83236510686446	29.20386883868569	110.75544786905152	52.89966980367397	12.913204612596688	2890	ENSG00000125817	CENPB
ENST00000323851	106.78181740048781	115.57079867126599	69.63999492301971	58.79610195517551	61.43187461071816	37.30481332527932	3025	ENSG00000104419	NDRG1
ENST00000414097	106.78181740048781	115.57079867126599	69.63999492301971	58.79610195517551	61.43187461071816	57.39202050042972	3755	ENSG00000104419	NDRG1
ENST00000329908	106.78181740048781	96.85933602925151	88.7348322406219	92.97988216167289	90.4413709546684	91.82723280068755	2356	ENSG00000182149	IST1
ENST00000537407	106.78181740048781	103.46338166760957	112.32257245648341	101.18398941123226	98.9735757617126	110.47963946332722	1195	ENSG00000110801	PSMD9
ENST00000504156	106.78181740048781	88.05394184477409	68.5167691984549	83.40842370385361	73.37696134058001	76.04442716306939	1948	ENSG00000170445	HARS1
ENST00000403633	106.78181740048781	85.85259329865474	133.66386122321526	108.02074545253173	112.6251034529833	140.61045022605285	1139	ENSG00000106245	BUD31
ENST00000271836	106.78181740048781	110.06742730596761	76.37934927040874	67.00020920473487	73.37696134058001	63.13122255047269	2799	ENSG00000143537	ADAM15
ENST00000586534	106.78181740048781	50.6310165607451	92.10450941431641	56.061399538655714	69.96407941776235	51.652818450386754	1772	ENSG00000179262	RAD23A
ENST00000352035	106.78181740048781	97.96001030231118	56.16128622824171	109.38809666079163	59.72543364930933	43.044015375322296	4293	ENSG00000131473	ACLY
ENST00000353196	106.78181740048781	77.04719911417733	48.29870615628787	90.2451797451531	49.4867878808563	34.43521230025783	4318	ENSG00000131473	ACLY
ENST00000590151	106.78181740048781	97.96001030231118	56.16128622824171	109.38809666079163	59.72543364930933	43.044015375322296	4309	ENSG00000131473	ACLY
ENST00000397408	106.78181740048781	84.75191902559506	65.14709202476038	35.55113141475728	68.2576384563535	84.65323023813384	1430	ENSG00000214063	TSPAN4
ENST00000419181	106.78181740048781	111.16810157902728	80.87225216866807	76.57166766255415	100.68001672312144	70.30522511302642	1191	ENSG00000122034	GTF3A
ENST00000261721	105.47960011511601	88.05394184477409	105.58321810909442	121.6942575351307	73.37696134058001	83.2184297256231	3194	ENSG00000064726	BTBD1
ENST00000263384	105.47960011511601	100.16135884843054	90.98128368975158	118.9595551186109	105.79933960734795	111.91443997583798	1463	ENSG00000105058	FAM32A
ENST00000296632	105.47960011511601	52.83236510686446	79.74902644410322	106.65339424427182	51.193228842265135	54.522419475408235	4631	ENSG00000164211	STARD4
ENST00000330899	105.47960011511601	149.69170113611597	138.15676412147462	103.91869182775204	73.37696134058001	78.91402818809087	2319	ENSG00000086061	DNAJA1
ENST00000373768	105.47960011511601	111.16810157902728	126.9245068758263	116.22485270209111	83.61560710903305	106.17523792579499	804	ENSG00000119421	NDUFA8
ENST00000472564	105.47960011511601	61.63775929134187	60.65418912650105	108.02074545253173	80.20272518621537	78.91402818809087	5242	ENSG00000185896	LAMP1
ENST00000527646	105.47960011511601	55.033713652983806	81.99547789323292	103.91869182775204	85.3220480704419	74.60962665055864	2144	ENSG00000149823	VPS51
ENST00000621158	105.47960011511601	72.64450202193862	57.284511952806554	129.89836478469007	93.85425287748608	48.78321742536527	2673	ENSG00000157613	CREB3L1
ENST00000307227	105.47960011511601	93.55731321007246	103.33676665996475	77.93901887081404	51.193228842265135	70.30522511302642	2350	ENSG00000172340	SUCLG2
ENST00000369905	105.47960011511601	80.34922193335635	31.450320287815366	128.53101357643015	104.0928986459391	34.43521230025783	2830	ENSG00000138107	ACTR1A
ENST00000344843	105.47960011511601	113.36945012514664	143.7728927442988	123.06160874339056	127.98307210566283	162.132457913714	700	ENSG00000242485	MRPL20
ENST00000326587	105.47960011511601	111.16810157902728	104.4599923845296	131.26571599294994	121.15730826002749	179.35006406384286	2723	ENSG00000179222	MAGED1
ENST00000375722	105.47960011511601	111.16810157902728	104.4599923845296	131.26571599294994	121.15730826002749	179.35006406384286	2806	ENSG00000179222	MAGED1
ENST00000619362	105.47960011511601	150.7923754091756	147.14256991799326	117.59220391035102	174.05697806370148	172.17606150128918	511	ENSG00000276879	IFI27L2
ENST00000579122	105.47960011511601	134.28226131328051	148.26579564255812	158.6127401581479	131.3959540284805	86.08803075064459	666	ENSG00000147889	CDKN2A
ENST00000394641	105.47960011511601	170.60451232424978	155.00514998994714	123.06160874339056	119.45086729861866	90.3924322881768	653	ENSG00000075142	SRI
ENST00000310144	105.47960011511601	123.27551858268374	121.3083782530021	99.81663820297236	87.02848903185074	119.08844253839169	1331	ENSG00000087191	PSMC5
ENST00000565184	105.47960011511601	83.65124475253539	77.50257499497357	101.18398941123226	109.21222153016562	106.17523792579499	2503	ENSG00000067225	PKM
ENST00000371095	105.47960011511601	104.56405594066923	103.33676665996475	110.75544786905152	69.96407941776235	76.04442716306939	1931	ENSG00000087460	GNAS
ENST00000336812	105.47960011511601	81.44989620641603	99.96708948627024	98.44928699471247	46.073905958038615	66.00082357549418	2998	ENSG00000109606	DHX15
ENST00000342502	105.47960011511601	102.36270739454987	128.04773260039113	120.3269063268708	78.49628422480654	83.2184297256231	1645	ENSG00000166130	IKBIP
ENST00000230419	105.47960011511601	50.6310165607451	15.72516014390768	209.204734863764	146.75392268116002	25.826409225193377	4222	ENSG00000112655	PTK7
ENST00000479563	105.47960011511601	124.37619285574341	115.6922496301779	94.34723336993278	143.34104075834236	132.00164715098836	794	ENSG00000188846	RPL14
ENST00000215115	104.17738282974422	112.26877585208696	117.9387010793076	86.14312612037341	81.9091661476242	68.87042460051568	857	ENSG00000099385	BCL7C
ENST00000219204	104.17738282974422	105.66473021372892	132.54063549865046	84.77577491211352	117.74442633720983	100.43603587575203	1969	ENSG00000102931	ARL2BP
ENST00000295770	104.17738282974422	91.35596466395313	84.24192934236257	103.91869182775204	71.6705203791712	96.13163433821978	4107	ENSG00000163527	STT3B
ENST00000336079	104.17738282974422	94.65798748313216	89.85805796518673	105.28604303601195	93.85425287748608	90.3924322881768	4408	ENSG00000067048	DDX3Y
ENST00000342374	104.17738282974422	52.83236510686446	22.464514491296683	125.79631115991037	46.073905958038615	27.261209737704117	4396	ENSG00000132824	SERINC3
ENST00000394048	104.17738282974422	75.94652484111766	58.40773767737138	80.67372128733383	42.66102403522095	38.73961383779007	4180	ENSG00000139641	ESYT1
ENST00000548169	104.17738282974422	72.64450202193862	32.57354601238019	116.22485270209111	105.79933960734795	50.21801793787602	2951	ENSG00000174437	ATP2A2
ENST00000581486	104.17738282974422	103.46338166760957	102.21354093539992	153.14333532510832	131.3959540284805	146.34965227609578	3461	ENSG00000266412	NCOA4
ENST00000585132	104.17738282974422	103.46338166760957	102.21354093539992	134.00041840946975	131.3959540284805	146.34965227609578	3489	ENSG00000266412	NCOA4
ENST00000301964	104.17738282974422	112.26877585208696	133.66386122321526	155.87803774162808	112.6251034529833	136.3060486885206	1974	ENSG00000171148	TADA3
ENST00000255608	104.17738282974422	82.55057047947571	68.5167691984549	82.04107249559372	75.08340230198887	80.34882870060162	2629	ENSG00000133243	BTBD2
ENST00000627638	104.17738282974422	63.83910783746122	107.8296695582241	206.4700324472442	155.28612748820424	193.6980691889503	2569	ENSG00000078098	FAP
ENST00000532097	104.17738282974422	117.77214721738534	138.15676412147462	151.77598411684835	112.6251034529833	107.61003843830574	1589	ENSG00000185627	PSMD13
ENST00000587091	104.17738282974422	79.24854766029668	65.14709202476038	60.1634531634354	30.71593730535908	35.87001281276857	4128	ENSG00000147100	SLC16A2
ENST00000275080	104.17738282974422	102.36270739454987	106.70644383365925	132.63306720120985	87.02848903185074	99.00123536324128	2954	ENSG00000135535	CD164
ENST00000310786	104.17738282974422	102.36270739454987	106.70644383365925	150.40863290858852	87.02848903185074	99.00123536324128	3020	ENSG00000135535	CD164
